1344063760252678152 2020-12-30 07:32:26 +0800 <rdp24k> After 12-Year Run, Obama Falls to Donald Trump as Most Admired Man  https://t.co/ihieYwhaNe via @BreitbartNews
1341151944400924672 2020-12-22 06:41:55 +0800 <rdp24k> Breaking: CDC Releases New Vaccine Guidelines After Numerous Allergic Reactions Across The Nation  https://t.co/kCHiNTUMH6
1341140432995160066 2020-12-22 05:56:11 +0800 <rdp24k> Lin Wood Retracts Nothing, Dares Smartmatic To Sue: "File your lawsuit, I am not impressed"  https://t.co/orxPXlmfZp
1341130424446234631 2020-12-22 05:16:24 +0800 <rdp24k>  https://t.co/O8MmBGARJB
1341129266134704130 2020-12-22 05:11:48 +0800 <rdp24k> Rand Paul EXPLODES On Senate Floor Over $600 COVID Stimulus Checks  https://t.co/3Jgt1tkRHz
1341100597785845760 2020-12-22 03:17:53 +0800 <rdp24k> Devin Nunes Makes Move, Calls For Criminal Referrals Over Peter Strzok’s Text Messages  https://t.co/IOazBoLjnG
1341077172002426881 2020-12-22 01:44:48 +0800 <rdp24k> AG Barr Stuns, Says NO REASON for Special Counsel in Hunter Biden Case  https://t.co/jTqqExOLq3
1341076691876257793 2020-12-22 01:42:54 +0800 <rdp24k> McCarthy Calls on FBI to Brief Full Intel Committee on Swalwell’s Ties to Alleged Chinese Spy  https://t.co/0ytTWxKE6a
1341026638889402368 2020-12-21 22:24:00 +0800 <rdp24k> Biden’s Niece, Who Previously Avoided Jail After Stealing $110K, Avoids Jail Again In DUI Case  https://t.co/t8PMKhvmjz
1340877383717543943 2020-12-21 12:30:55 +0800 <rdp24k>  https://t.co/IK2BS7yKuq
1340876969555144704 2020-12-21 12:29:16 +0800 <rdp24k>  https://t.co/8SAQsb9TJX
1340876717506912256 2020-12-21 12:28:16 +0800 <rdp24k>  https://t.co/fsVpPHXVxm
1340856516237287424 2020-12-21 11:08:00 +0800 <rdp24k> Trey Gowdy Rips Pelosi for Handling of Swalwell Scandal: You Can't Find 1 Dem Who Didn't Date a Spy? via @WestJournalism  https://t.co/W4cSJSoaAE
1340852889485500416 2020-12-21 10:53:35 +0800 <rdp24k> Minneapolis City Council Members Claim They Never Said ‘Defund Police‘  https://t.co/5J7b4BUVTe via @BreitbartNews
1340852418364518401 2020-12-21 10:51:43 +0800 <rdp24k> Democratic Governor Of Rhode Island Warned Locals To Stay Home — Gets Busted While Out At A Wine Bar After She Discouraged ‘Inessential Activities’  https://t.co/fIrfi1KPeS
1340852141825683456 2020-12-21 10:50:37 +0800 <rdp24k> Abrams: ‘Record‘ 7.7 Million Georgians Registered to Vote  https://t.co/3OPJGneNiO via @BreitbartNews
1340851640493072384 2020-12-21 10:48:37 +0800 <rdp24k> Apprehensions Jump 182 Percent in One Texas Border Sector  https://t.co/TnGf8NUSaQ via @BreitbartNews
1340848909271379970 2020-12-21 10:37:46 +0800 <rdp24k> Biden Won’t Discuss Hunter Biden With Any AG Candidates, His Press Secretary Pick Says  https://t.co/7cckcousfE via @LifeZette
1340846055093641217 2020-12-21 10:26:25 +0800 <rdp24k> A.F. Branco Cartoon - Green New Steal  https://t.co/1HihN4sJPe via @afbranco
1340836879185395712 2020-12-21 09:49:58 +0800 <rdp24k>  https://t.co/dTzxYMv8N9
1340815084822642693 2020-12-21 08:23:22 +0800 <rdp24k> Vintage film captures North Carolina in the 1950's  https://t.co/h77W4ok61i via @YouTube
1340808264796286977 2020-12-21 07:56:15 +0800 <rdp24k> Nunes calls for new criminal referral over Peter Stzrok texts  https://t.co/qRBFJB1dRR
1340797366593609729 2020-12-21 07:12:57 +0800 <rdp24k> Brazilian President Bolsonaro claims COVID vaccine could turn people into alligators  https://t.co/1YDuEVo2oR via @nypost
1340796879173521408 2020-12-21 07:11:01 +0800 <rdp24k> The importance of self-care  https://t.co/0wZDTglc4m
1340791894163546114 2020-12-21 06:51:12 +0800 <rdp24k> Georgia Gov. Brian Kemp draws anger and mockery after attending White House Christmas party amid Trump attacks  https://t.co/xCEufAIXB4 via @usatoday
1340788436689686530 2020-12-21 06:37:28 +0800 <rdp24k> Poll Shows Even Democrats and Socialists Don’t Have ‘Very Favorable’ View of AOC  https://t.co/8kh5SbjW73
1340788162843594755 2020-12-21 06:36:23 +0800 <rdp24k> President-Elect Joe Biden Slips Up While Addressing His ‘Close Friend’ Pete Buttigieg’s Husband — Here’s What He Calls Him: ‘Kristen’  https://t.co/RVFEfMR4JO
1340781272914944001 2020-12-21 06:09:00 +0800 <rdp24k> Matt Gaetz Breaks Silence, Says He Will ‘Object To Electors From States That Didn’t Run Clean Elections’  https://t.co/zwiJJyyTHQ
1340780843044888577 2020-12-21 06:07:18 +0800 <rdp24k> [VIDEO] Matt Gaetz: This is Donald Trump’s Party, and I’m a Donald Trump Republican  https://t.co/jwp2GikFDV via @WayneDupreeShow
1340780330018623492 2020-12-21 06:05:15 +0800 <rdp24k> McCarthy after FBI briefing: 'No way' Swalwell should serve on intel committee  https://t.co/uKBu2AnDnW #FoxNews
1340779644266684430 2020-12-21 06:02:32 +0800 <rdp24k> DoubleTree Hotel Apologizes for ‘Offensive’ Sign Refusing Service to Military Members  https://t.co/W6JD5FVDvB via @LifeZette
1340770811356045318 2020-12-21 05:27:26 +0800 <rdp24k> Newsmax Greg Kelly Just Called Chris Wallace a “Hack” and a “Bastard” in One Savage Tweet  https://t.co/hNc7Y5bzmK via @WayneDupreeShow
1340770277647659014 2020-12-21 05:25:19 +0800 <rdp24k>  https://t.co/0yu3ZU554s
1340769017255120904 2020-12-21 05:20:18 +0800 <rdp24k> Mo Brooks Puts Nancy Pelosi On Notice, Demands Election Hearing Before January 6th  https://t.co/dq31e1Ef2e
1340766187815391241 2020-12-21 05:09:04 +0800 <rdp24k> Birx traveled to Delaware vacation property with family after warning of holiday gatherings  https://t.co/GsGHDaKleA #FoxNews
1340759310884884480 2020-12-21 04:41:44 +0800 <rdp24k> Cruz Introduces Bill to Cut Funding to Hollywood Over Censorship  https://t.co/vUbo3xFksw
1340759153174786052 2020-12-21 04:41:06 +0800 <rdp24k> There’s Nothing Unfair about Investigating the Bidens’ Shady Dealings  https://t.co/W78idZIuZK
1340758713993408512 2020-12-21 04:39:22 +0800 <rdp24k> Rules for Thee But Not for Me: How Dr. Birx Broke Her Own Coronavirus Guidelines  https://t.co/VqHKrO3hg0
1340756822785990659 2020-12-21 04:31:51 +0800 <rdp24k> Trump Campaign Files First Petition with SCOTUS Over the Election  https://t.co/pkQBTah1fy
1340755940484796424 2020-12-21 04:28:20 +0800 <rdp24k> People Who Should Be Embarrassed About Hunter Biden, Ranked  https://t.co/YNCdkUP1Q9
1340707626720571395 2020-12-21 01:16:22 +0800 <rdp24k> SICK! The Left Isn&amp;apos;t Hiding Their Racism Anymore  https://t.co/uMUiKadOyj
1340702065526517762 2020-12-21 00:54:16 +0800 <rdp24k> Journalism School Accidentally Hits the Nail on the Head, Names Awards After Disgraced Fake News Peddler via @WestJournalism  https://t.co/plIXsV9vSm
1340701486825820163 2020-12-21 00:51:58 +0800 <rdp24k> Jim Jordan Explains How Finding the Truth About Hunter Biden Is Hinged Upon Georgia's Elections  https://t.co/1XakIHg0Dg
1340700237476868100 2020-12-21 00:47:00 +0800 <rdp24k> Jonathan Turley Puzzles Over Democrat's Defense of Swalwell's Chinese Spy Scandal  https://t.co/TnwwMRnRxA
1340698470991183872 2020-12-21 00:39:59 +0800 <rdp24k> Dear John  https://t.co/RFsQKWl7d0 via @YouTube
1340697827656265733 2020-12-21 00:37:25 +0800 <rdp24k> World Economic Forum Says Climate Change Ruined Venus — Accidentally Dunks All Over The Climate Change Movement  https://t.co/1nZjIm8LNw
1340690228886052866 2020-12-21 00:07:14 +0800 <rdp24k> Graham: Questions About Hunter Biden Are 'Political Flypaper. It's Going to Stick and Stick and Stick'  https://t.co/Z5nF4YsKFL
1340500085839413253 2020-12-20 11:31:40 +0800 <rdp24k> Issa: If Newsom Doesn‘t Take Recall Effort ‘Seriously, a Recall Is Inevitable‘  https://t.co/OJOr0YjEfb via @BreitbartNews
1340499491565256708 2020-12-20 11:29:18 +0800 <rdp24k> Payback Time: Establishment Dems Ambush AOC, Denying Her Prized Energy Committee Position  https://t.co/EKILaH0PJA
1340463185544003592 2020-12-20 09:05:02 +0800 <rdp24k> Jordan: No President in My Lifetime Has Accomplished More of What They Said They Would Do Than Trump  https://t.co/ko3gvowaVD
1340462257000558594 2020-12-20 09:01:21 +0800 <rdp24k> NY Times forced to retract award-winning podcast about supposed ex-ISIS fighter after most of it is found to be fake  https://t.co/8zHCNTg4c2
1340452887596584960 2020-12-20 08:24:07 +0800 <rdp24k> Expert Behind Michigan County Audit Warns New Info Coming from State Will &amp;#8216;Drastically Change the Playing Field&amp;#8217; via @WestJournalism  https://t.co/SCqbcTMIyV
1340452126888235010 2020-12-20 08:21:06 +0800 <rdp24k> Expert Behind Michigan County Audit Warns New Info Coming from State Will 'Drastically Change the Playing Field' via @WestJournalism  https://t.co/dWUYprmTfr
1340438106227560448 2020-12-20 07:25:23 +0800 <rdp24k> [VIDEO] This Twitter User Found a Clever Way to Shame Tom Cruise For His Nasty “COVID Rant”  https://t.co/36GJeDaCTk via @WayneDupreeShow
1340398764402552835 2020-12-20 04:49:03 +0800 <rdp24k> Hoo boy: Lou Dobbs airs debunking of election conspiracy theories after Smartmatic defamation lawsuit threat  https://t.co/8gdHEfcf34
1340398254652084225 2020-12-20 04:47:01 +0800 <rdp24k> New: Donald Trump Discussing Appointing Sidney Powell as Special Counsel on Election Fraud  https://t.co/flmqIj1s5q
1340395863248658432 2020-12-20 04:37:31 +0800 <rdp24k> Ron DeSantis Rips Hillary Clinton For Never Accepting Trump: "I mean, Hillary the last week of the election was saying Putin stole it"  https://t.co/SEALqCLea6
1340379258116562945 2020-12-20 03:31:32 +0800 <rdp24k> Leader McCarthy Just Made It Clear Where He Stands On Eric Swalwell's Intel Committee Assignment  https://t.co/ByqYO35GKp
1340379162155085825 2020-12-20 03:31:09 +0800 <rdp24k> FLASHBACK: Andrew Cuomo's $4B bridge, named for father Mario, criticized  https://t.co/fsOdsm68Vv #FoxBusiness
1340372001433808897 2020-12-20 03:02:42 +0800 <rdp24k> Two women brawl over PS5 at Walmart  https://t.co/0DY4uKpJyI via @nypost
1340368958759821312 2020-12-20 02:50:37 +0800 <rdp24k> McCarthy: FBI Briefing Revealed Swalwell Should Not Have Been Allowed or Continue to Be on Intel Committee  https://t.co/z4wa0PsUxc via @BreitbartNews
1340368422279000067 2020-12-20 02:48:29 +0800 <rdp24k> California loses hundreds of thousands of residents in 2020  https://t.co/qWvEZb6KiC #FoxBusiness
1340368095395930117 2020-12-20 02:47:11 +0800 <rdp24k> MI Secretary of State Jocelyn Benson Won‘t Testify to House Committees  https://t.co/67KK8pqidq via @BreitbartNews
1340366894642180097 2020-12-20 02:42:25 +0800 <rdp24k> Dolighan cartoon, December 19, 2020  https://t.co/tFVa0k2boO
1340366292377853952 2020-12-20 02:40:01 +0800 <rdp24k> Catherine Herridge spots potential bombshell in newly released Strzok text messages  https://t.co/gbfr4BolBI
1340365386152337408 2020-12-20 02:36:25 +0800 <rdp24k> Will House Democrats Seat the Iowa Republican Who Won by Six Votes?  https://t.co/gGeeZLByK5
1340364455293702147 2020-12-20 02:32:43 +0800 <rdp24k> Why Maricopa County Board of Supervisors Refuse to Comply with the Legislature's Election Subpoenas  https://t.co/Dd68Wo0VNB
1340358788151468035 2020-12-20 02:10:12 +0800 <rdp24k> Dean Martin - Let it Snow!  https://t.co/5Fif88srnt via @YouTube
1340344293786005506 2020-12-20 01:12:36 +0800 <rdp24k> Trump Appoints 1776 Commission to Promote 'Patriotic Education' |  https://t.co/dHcc2lLYnH  https://t.co/a6tE5zxH8k via @Newsmax
1340342897309302784 2020-12-20 01:07:03 +0800 <rdp24k> GOP Rep. Stewart on FBI Stonewalling on Swalwell: They ‘Don‘t Understand‘ They Work for People and Aren‘t ‘Entity Unto Themselves‘  https://t.co/hQPzdBKuKR via @BreitbartNews
1340336429898084355 2020-12-20 00:41:21 +0800 <rdp24k> Mo Brooks on 2020 Election: Massive Voter Fraud, Election Theft ‘to a Degree Never Before Seen in the History‘ of the U.S.  https://t.co/ncsXSpuRUc via @BreitbartNews
1340333281376686080 2020-12-20 00:28:51 +0800 <rdp24k> [VIDEO] Dinesh Offers Up Stunning Alternate Plan on How to Punish the GOP  https://t.co/LbozEkx47H via @WayneDupreeShow
1340332529136660483 2020-12-20 00:25:51 +0800 <rdp24k> Fitton: Impeachment Star Witness Was Aware of Burisma Corruption  https://t.co/ZRap98UPJx via @BreitbartNews
1340327450115514376 2020-12-20 00:05:40 +0800 <rdp24k> Sens. Graham, Cotton Step Up Call For Special Counsel: ‘We’re Not Going to Sweep This Under the Rug’  https://t.co/fgZRgeQxQ3
1340327273652695041 2020-12-20 00:04:58 +0800 <rdp24k> The Disgraceful Hunter Biden Cover-Up  https://t.co/aNbnWUxQMA
1340326700559773697 2020-12-20 00:02:42 +0800 <rdp24k> Ilhan Omar Makes Her CRAZIEST Comment Yet  https://t.co/cpSl854qId
1340324933113696256 2020-12-19 23:55:40 +0800 <rdp24k> Cybersecurity analyst behind Antrim County audit expects disclosure that will 'drastically change the playing field'  https://t.co/jADi4Dhf8N
1340121353429671936 2020-12-19 10:26:43 +0800 <rdp24k> McCarthy: FBI Briefing ‘Fundamentally Answered‘ That Swalwell Shouldn‘t Be on Intel. Committee  https://t.co/ISEVa2NucY via @BreitbartNews
1340115453973295105 2020-12-19 10:03:17 +0800 <rdp24k> Obama Has Been and Always Will Be a LIAR and Fraud  https://t.co/AdroSufQMc
1340114784130387968 2020-12-19 10:00:37 +0800 <rdp24k> Feds Charge China Based Executive Of US Telecom Company With Scheme To Disrupt Tiananmen Square Commemorations  https://t.co/AwzkWOKTjV
1340095214166401025 2020-12-19 08:42:51 +0800 <rdp24k> Americans still believe in freedom.  https://t.co/HERUZQAKQR
1340094690679545856 2020-12-19 08:40:46 +0800 <rdp24k> SC Councilwoman Arrested For Using Gov’t Credit Card To Fund Lavish Lifestyle: "It’s not my fault, it’s your fault because y’all weren’t monitoring my card"  https://t.co/GaBjiVxrfT
1340085231785816071 2020-12-19 08:03:11 +0800 <rdp24k> Blue State Blues: L.A.’s Soros-funded DA Shoud Be a Warning to All Georgia Voters  https://t.co/xeZHoprwyH via @BreitbartNews
1340064886097899521 2020-12-19 06:42:20 +0800 <rdp24k> This is inexcusable.  https://t.co/XtRXg0PQCx
1340064362497773568 2020-12-19 06:40:15 +0800 <rdp24k> GOP Rep Warns Nancy Pelosi Against Overriding Will of Iowa Voters In Contested Election  https://t.co/BLFNbeDzNZ
1340063665811304453 2020-12-19 06:37:29 +0800 <rdp24k> Report: Pentagon Halts Biden Transition Briefings  https://t.co/vQSa1mRPFd via @TPInsidr
1340063488123817984 2020-12-19 06:36:47 +0800 <rdp24k> McCarthy gets FBI briefing on Swalwell: 'He should not be on Intel' committee  https://t.co/BCYA7pCSQn #FoxNews
1340027220396548097 2020-12-19 04:12:40 +0800 <rdp24k> Reporter Jon Miller Just Explained GOP’s Plot More Brilliantly Than Anyone Else Has  https://t.co/AbApg5tNGG via @WayneDupreeShow
1340026283888173057 2020-12-19 04:08:57 +0800 <rdp24k> Glenn Beck Reveals How the Great Reset Would Destroy Individual Liberty and Transform the World  https://t.co/gjALwdP2r8
1340026076320428034 2020-12-19 04:08:07 +0800 <rdp24k> Supreme Court Hands Trump Huge Win In Landmark Undocumented Immigrant Census Case  https://t.co/CNVYMe7EPH
1340025928534159360 2020-12-19 04:07:32 +0800 <rdp24k>  https://t.co/Cd6IDQpzCL
1340025245227479043 2020-12-19 04:04:49 +0800 <rdp24k> The Biden 5: Breakdown of One of America‘s Most Corrupt Families  https://t.co/Igtho3UoQS via @BreitbartNews
1340016057034170370 2020-12-19 03:28:18 +0800 <rdp24k> AOC Suffers Huge Defeat, Gets Snubbed By Dems As They Pick Her Rival For Seat On Energy Committee  https://t.co/rg6QY1R9R1
1340001563205640192 2020-12-19 02:30:43 +0800 <rdp24k> The Supreme Court Gives Trump Another Victory on the Census   https://t.co/Zj6K0exuwe
1339999411397677056 2020-12-19 02:22:10 +0800 <rdp24k>  https://t.co/zrsz3hXrU6
1339953674408366085 2020-12-18 23:20:25 +0800 <rdp24k> Tim Graham: Whoopi Goldberg Accidentally Made the Best Case for Not Calling Jill Biden &amp;#8216;Doctor&amp;#8217; via @WestJournalism  https://t.co/7RWA91O7dv
1339952777355792388 2020-12-18 23:16:51 +0800 <rdp24k> Recount Confirms Trump Won Michigan County That Reported Biden Win on Election Night  https://t.co/N3mKfvYjFh via @epochtimes
1339952510002458624 2020-12-18 23:15:48 +0800 <rdp24k> Bombshell: The Hunter Biden Scandal Continues To Grow — Reports Reveal That He Requested $10 Million From Chinese Firm In 2017  https://t.co/q3gwYu21w6
1339951803258036225 2020-12-18 23:12:59 +0800 <rdp24k> Hollywood Celebrity Jameela Jamil Makes Stunning Admission — Says She Believes Celebrities Are ‘Useless,’ ‘I Might Well’ Leave Hollywood  https://t.co/g4niwdU6d9
1339951263593672704 2020-12-18 23:10:50 +0800 <rdp24k> Perspective | John Roberts’s self-defeating attempt to make the court appear nonpolitical  https://t.co/QeoCIFl5Un
1339950323247529986 2020-12-18 23:07:06 +0800 <rdp24k> Biden Defends Hunter as 'Smartest Man I Know'  https://t.co/Uq7cPBnUTm
1339948776816070662 2020-12-18 23:00:58 +0800 <rdp24k> Cornell University Early Investor in Massive Online Porn Firm: Report  https://t.co/z27XOpdWqh
1339947782271021060 2020-12-18 22:57:00 +0800 <rdp24k> Sadly, We Now Know That President Trump’s 2012 Tweet About John Roberts Was Spot-On  https://t.co/195DEYFp2J via @WayneDupreeShow
1339947063744884739 2020-12-18 22:54:09 +0800 <rdp24k> Suspicious? Dominion warned memory cards might need to be prematurely removed from voting machines  https://t.co/7bXUIJchGl via @JustTheNews
1339944636018798593 2020-12-18 22:44:30 +0800 <rdp24k> ‘Say His Name‘: NFL Honors Man Who Reportedly Committed Multiple Drive-By Shootings, Shot at Police  https://t.co/Pcz2jScAcj via @BreitbartNews
1339944218995912711 2020-12-18 22:42:51 +0800 <rdp24k> Obama’s FBI Spied On Fox News Producer’s Call With George Papadopoulos According To New Texts  https://t.co/4PySYZgQZ0
1339943901193510913 2020-12-18 22:41:35 +0800 <rdp24k> Report: Zuckerberg Money Used In Violation of Federal Election Law |  https://t.co/dHcc2lLYnH  https://t.co/xXP5oTOJL2 via @Newsmax
1339943725728935938 2020-12-18 22:40:53 +0800 <rdp24k>  https://t.co/xuUNQzwEUY
1339942414954471429 2020-12-18 22:35:41 +0800 <rdp24k> Connie Chung dishes dirt on CBS, ABC colleagues, plus Letterman and 'The Undoing'  https://t.co/3yYsKYezd9 via @pagesix
1339941821150089220 2020-12-18 22:33:19 +0800 <rdp24k> Billionaire Bezos' Amazon warehouse employees depend on food stamps in 9 states  https://t.co/OvbD45A2Yt #FoxBusiness
1339941289106792448 2020-12-18 22:31:12 +0800 <rdp24k> Republican Official Claims Chief Justice Roberts Nixed Texas Election Lawsuit Over Fear Of Riots (VIDEO)  https://t.co/SUcNu5fBzz via @amlookout
1339939555324157952 2020-12-18 22:24:19 +0800 <rdp24k> Lin Wood Unleashes The “Kraken” on Justice Roberts in Wild Tweet Storm  https://t.co/YnTZVd3qUY via @WayneDupreeShow
1339938636100460547 2020-12-18 22:20:40 +0800 <rdp24k> Hunter Biden’s former business partners: ‘get Joe involved’ but ‘don’t mention Joe being involved’  https://t.co/ogqPOp1w0l
1339938357044981760 2020-12-18 22:19:33 +0800 <rdp24k> Schweizer: There‘s ‘Issue of Enrichment Involving Joe Biden Himself‘  https://t.co/UKYuIWalXA via @BreitbartNews
1339936224941846531 2020-12-18 22:11:05 +0800 <rdp24k> It's time for the 'Deplorables' to become the Unconquerables  https://t.co/OBUeC2klKB via @nypost
1339936049372524550 2020-12-18 22:10:23 +0800 <rdp24k> New York state lawmakers may act this month to raise taxes on high-income people  https://t.co/l7CaLq8VAS via @WSJ
1339935826671755265 2020-12-18 22:09:30 +0800 <rdp24k> Dems Water Down China Provisions in Defense Bill  https://t.co/otnqJbmUJ7
1339935249661345797 2020-12-18 22:07:12 +0800 <rdp24k>  https://t.co/CKzlirJsmN
